place_id,name,address,latitude,longitude,phone,website,rating,reviews_count,google_maps_url,business_status,types
ChIJ82o9nzPNyUcRrk848oNVrss,Yorbody Fysiotherapie Groningen West,"Protonstraat 12D, 9743 AL Groningen",53.214541499999996,6.5341036,050 211 1562,https://www.yorbodyfysiotherapie.nl/praktijk/groningen/,4.5,11,https://maps.google.com/?cid=14676762260839878574&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|massage|medical_clinic|health|point_of_interest|service|establishment
ChIJcX96c9ktyEcRpMvu4_-LEr0,"FysioVogelzang Groningen, Bornholmstraat 46 | Praktijk voor fysiotherapie","Bornholmstraat 46, 9723 AZ Groningen",53.2079045,6.5982768,050 211 0859,https://www.fysiovogelzang.nl/,5,58,https://maps.google.com/?cid=13624105753906170788&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJM0mBoWzNyUcRj7IZ3b8PAyk,Fysio 4 Selwerd,"Bottelroosstraat 1a, 9741 JD Groningen",53.2379938,6.5540553,050 571 9807,https://www.fysio4.nl/?y_source=1_MjEwODc1NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.8,6,https://maps.google.com/?cid=2955223097207796367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ-WyVcjPNyUcRePgE1CKWamc,Health Centre Groningen,"Hoendiep 97F, 9718 TE Groningen",53.2137159,6.5382039,0594 506 113,http://www.healthcentre.nl/?utm_source=Google+My+Business&utm_medium=Website+Traffic&utm_campaign=GMB_Traffic,5,5,https://maps.google.com/?cid=7451933609768056952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJCTLDjU7NyUcR58aWyRM2tD8,Fysio Selwerd Westersingel,"Westersingel 11, 9718 CA Groningen",53.216879,6.557422799999999,050 313 2751,,,,https://maps.google.com/?cid=4590353378811758311&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJKzeIdHvNyUcR_I2Rtd7f-D0,Fysio 4 Noorderhoogebrug,"Bedumerweg 52, 9716 AD Groningen",53.230911199999994,6.5618013,06 33972211,https://www.fysio4.nl/locaties/fysio-4-noorderhoogebrug/,,,https://maps.google.com/?cid=4465565178159795708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJfUEV7UzNyUcRduj86KMtBmk,Kinderpraktijk Groningen Stad en Omg.,"Paterswoldseweg 23, 9726 BB Groningen",53.212507599999995,6.5553035,,https://www.kinderpraktijkgroningen.nl/,5,2,https://maps.google.com/?cid=7567786405854505078&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJzXLN8KbSyUcRcSyCApWnnUI,Peescentrum Groningen,"1, Groenekruis gebouw, Gorechtkade 2, 9713 CA Groningen",53.2221082,6.5812029,050 360 4573,http://peescentrum.nl/,5,2,https://maps.google.com/?cid=4800177036280867953&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJPwoWb0PNyUcRIpFO7H7pBeI,Chinees Acupunctuur Gezondheidscentrum Groningen,"Korreweg 4, 9715 AA Groningen",53.2271703,6.5618045,050 571 2385,http://www.qigongcentrum.nl/,4.2,24,https://maps.google.com/?cid=16286680358794989858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|massage|health|point_of_interest|service|establishment
ChIJS6k4YPHNyUcRGPCot-8e1Yo,Familiekliniek,"Lopendediep 1, 9712 NV Groningen",53.2211825,6.5611723,06 29802329,https://www.familiekliniek.nl/,5,4,https://maps.google.com/?cid=10003936162200743960&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJf-T73VrNyUcR4UlwVPC2Khg,Jojo's Fysio,"Wipstraat 10a, 9712 LW Groningen",53.223158999999995,6.5649299999999995,06 21202676,,,,https://maps.google.com/?cid=1741405349257169377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJ33QaGTzNyUcRfMeUqPfHUqA,Fysiotherapie90,"Zonnelaan 26, 9742 BL Groningen",53.229516,6.541970000000001,050 571 7157,http://fysiotherapienegentig.nl/,4.9,8,https://maps.google.com/?cid=11552515860657915772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJe7GMK6jSyUcRe6o8PMUY6_M,Gezondheidsplein Damsterdiep,"Damsterdiep 49, 9711 SH Groningen",53.217539699999996,6.5769937999999994,,https://www.gezondheidspleindamsterdiep.nl/,4.4,11,https://maps.google.com/?cid=17576169206141725307&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,point_of_interest|establishment
ChIJeZz7WFvNyUcRGfPcn1RFwiE,ShockWave Groningen,"Bloemsingel 81, 9714 DS Groningen",53.2261229,6.5650836,050 579 1811,http://www.shockwavegroningen.nl/,5,1,https://maps.google.com/?cid=2432582978495116057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJfVEjuroyyEcRReuaZa_RAXU,Fysio de Cirkel,"Kochstraat 1 -4, 9728 KA Groningen",53.1984992,6.5565416999999995,050 880 1432,https://www.fysiodecirkel.nl/,5,16,https://maps.google.com/?cid=8431250528668412741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|physiotherapist|health|point_of_interest|establishment
ChIJrYsraSHmt0cROtiane8-74A,Fysiotherapie Scheperpark,"Boermarkeweg 50D, 7824 AA Emmen",52.7841173,6.9139019,0591 613 126,https://www.fysiotherapiescheperpark.nl/,4.4,18,https://maps.google.com/?cid=9290713755150899258&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJraw0AhTmt0cRoTDzJUH_PCM,Fysiotherapie Health Emmen,"Noordbargerstraat 14, 7811 KG Emmen",52.7765353,6.8947975,0591 659 569,http://www.health-emmen.nl/,4.6,11,https://maps.google.com/?cid=2539184945204768929&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJyfMn8C3mt0cRZLnibHnfnvo,EMFysio,"Westerbracht 18, 7821 CH Emmen",52.7709062,6.900665,06 52332166,http://www.emfysio.nl/,4.6,10,https://maps.google.com/?cid=18059117268413102436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJCyIX2BXmt0cRCjU4bahiLMI,Cure Fysiotherapie,"Baander 8, 7811 HJ Emmen",52.781842499999996,6.8951728999999995,0591 212 191,http://www.curefysiotherapie.nl/,5,5,https://maps.google.com/?cid=13991666617859716362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|gym|health|sports_activity_location|point_of_interest|establishment
ChIJb2ou5znmt0cR3Ribc_fQdLI,Björn Stricker Fysio,"Westerbracht 18, 7821 CH Emmen",52.7709063,6.900665,06 83554595,http://bjornstrickerfysio.nl/,5,10,https://maps.google.com/?cid=12859132597264652509&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJf_3Lz5fot0cR4GR4Jcqq-T0,Fysio-Emmen Kamstra,"Statenweg 2b, 7824 CX Emmen",52.7794733,6.924826200000001,0591 627 100,http://www.fysio-emmen.nl/,4,2,https://maps.google.com/?cid=4465788290703320288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJKykn1tz8t0cR5LdIy45P6kM,MoVital Fysiotherapie en Vitaliteit,"Nijbracht 116, 7821 CE Emmen",52.7696543,6.9010421,0591 649 111,https://movital.nl/,5,9,https://maps.google.com/?cid=4893811419805956068&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJ8XmuYgvmt0cRE4jCxhyCUCA,Fysiotherapie Bargeres,"Balingerbrink 264, 7812 SR Emmen",52.7654462,6.8878495,0591 648 450,http://www.fysiotherapieemmenbargeres.nl/,4.3,6,https://maps.google.com/?cid=2328504067455879187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJb_uH-I7ot0cRpGo3ISVPiqQ,Fysiotherapie in't Veld,"Walstraat 23, 7815 RB Emmen",52.7932078,6.894111199999999,06 29928671,http://www.fysiotherapie-veld.nl/,5,3,https://maps.google.com/?cid=11856375989895916196&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJK-sfAxTmt0cRQHNFf4e2EMo,Fysiotherapie Ganzenstad,"Noordbargerstraat 14, 7811 KG Emmen",52.7765554,6.8948911,0591 676 026,http://fysioganzenstad.nl/locaties/,,,https://maps.google.com/?cid=14560338288360911680&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJRWYU-Rfmt0cRZ5WvZUEPEpk,Praktijk voor Neuromusculaire en Orthomoleculaire Therapie,"Kop van Zuid, Boermarkeweg 44B, 7824 AA Emmen",52.7840862,6.9127963,06 47996762,http://www.pvnt.nl/,5,85,https://maps.google.com/?cid=11029895210937062759&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,massage|medical_clinic|health|point_of_interest|service|establishment
ChIJPeMbSDTmt0cR2bfC3NrF0lE,Fysiotherapie Emmermeer,"Weerdingerstraat 84, 7815 SG Emmen",52.794883299999995,6.8988819,0591 615 215,https://www.fysio-emmermeer.nl/,3.6,7,https://maps.google.com/?cid=5895992405978691545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJta6T0yrnt0cR7I-OGtk6Kgg,Kras fysiotherapie Emmen,"Stationsplein 7, 7811 GW Emmen",52.790704,6.898135099999999,0591 349 941,https://www.krasfysiotherapie.nl/,,,https://maps.google.com/?cid=588347405453135852&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ0S6-d8Dot0cRll1rvUqGqLw,Heldr | Fysiotherapie Emmen,"Ullevi 7, 7825 SC Emmen",52.7777497,6.9440770999999994,0591 624 832,https://wijzijnheldr.nl/?utm_source=google_mybusiness&utm_medium=organic&utm_campaign=locatie_emmen_ullevi,4.1,11,https://maps.google.com/?cid=13594263130781474198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJV1dzaNzlt0cRaTk6iESsYL4,Fysiotherapie Bergman & de Haan,"Waanderweg 194, 7812 HZ Emmen",52.753589299999994,6.8769032,0591 673 772,http://www.fysiotherapiebergmanendehaan.nl/,5,39,https://maps.google.com/?cid=13718153875313801577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJIVCR8jzmt0cRY0_vou2HIgQ,Praktijk Oefentherapie Cesar Emmen,"Parallelweg 9, 7822 GL Emmen",52.7848727,6.9014507,0591 615 102,http://www.cesaremmen.nl/,5,2,https://maps.google.com/?cid=297949980070465379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJjxPakY7ot0cREFRiwaSfW2o,Fysio-Emmen Kamstra,"Houtweg 341, 7823 PT Emmen",52.792836199999996,6.939942299999999,0591 629 500,http://www.fysio-emmen.nl/,4.5,10,https://maps.google.com/?cid=7663894720868930576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_center|hospital|medical_clinic|health|point_of_interest|service|establishment
ChIJZbAK9O_lt0cRZPKUY9bmWNE,Fysiotherapie De Rietlanden B.V.,"Kraaienveld 75, 7827 JR Emmen",52.748792900000005,6.8937693,0591 631 048,http://www.fysiotherapie-derietlanden.nl/,4.9,11,https://maps.google.com/?cid=15085060760345571940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJz7SyUOflt0cRd8f7XjZrWmc,Fysiotherapie Dry Needling Haptonomie Geraldine Otter,"Waanderweg 11, 7812 HZ Emmen",52.7535105,6.880882199999999,06 29372962,http://www.geraldineotter.nl/,5,2,https://maps.google.com/?cid=7447382815076501367&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJp-Hi883pt0cRq8kf2KihCM8,Fysio Beweegcampus,"Stadionplein 5, 7825 SG Emmen",52.773852999999995,6.944046,0591 245 555,http://www.fysiobeweegcampus.nl/,,,https://maps.google.com/?cid=14918351512217307563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJT3NS3b_ot0cRb0qtmFatqdM,Fysiotherapie Emmen - Qualityfysio,"Bislett 11, 7825 SB Emmen",52.7778901,6.942427299999999,06 49730288,http://www.qualityfysio.nl/,,,https://maps.google.com/?cid=15251912200507181679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJF5O20Onot0cRWxIsRWiTiV8,Fysiotherapie Jorinde Fransen,"Navigatiestraat 1, 7826 TD Emmen",52.778207099999996,6.95398,0591 626 763,http://www.fysio-fransen.nl/,5,2,https://maps.google.com/?cid=6884195581458911835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJV2TVYtvot0cRpRCI5Qi9B8k,Fysio-Emmen Kamstra,"Barnar 3, 7826 EP Emmen",52.7719403,6.959387899999999,0591 626 031,http://www.fysio-emmen.nl/,5,2,https://maps.google.com/?cid=14485754572368777381&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJq8wFVQDlt0cRmthzrAWqpGc,Helianth fysiotherapie,"Waanderweg 50, 7812 HZ Emmen",52.7528456,6.8781327999999995,010 420 5580,https://www.helianthfysiotherapie.nl/emmen/,5,3,https://maps.google.com/?cid=7468281023431956634&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJHZ_JxU7nt0cRT98z_yUreBY,Fysiotherapie Sleen,"Boelkenweg 4, 7841 CG Sleen",52.7741671,6.8058191,0591 361 255,http://www.fysiotherapiesleen.nl/,5,25,https://maps.google.com/?cid=1619091508235067215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ_Y81iXHlt0cRD7o5-YVaVnA,Sens Fysiotherapie & Training,"Waanderweg 50, 7812 HZ Emmen",52.7528456,6.8781327999999995,06 81923603,https://www.sensfysiotherapieentraining.nl/,,,https://maps.google.com/?cid=8094756911703505423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ9W63mevlt0cRugPQrmLqv4I,Kinderfysiotherapie Emmen,"Brinkenhalte 22b, 7812 HX Emmen",52.75448900000001,6.882529,0591 630 016,http://www.kinderfysiotherapie-emmen.nl/,5,2,https://maps.google.com/?cid=9421506655042929594&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJnUW8ASnlt0cREeKA2oWKxlI,Fysiotherapie Bergman & de Haan,"Sandurdreef 5, 7828 AA Emmen",52.730669199999994,6.9055423,0591 673 772,http://www.fysiotherapiebergmanendehaan.nl/,4.7,14,https://maps.google.com/?cid=5964607063999963665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJgz3n_nPpt0cR7V8Q3Vj8J34,Fysikids Emmen,"Waanderweg 50, 7812 HZ Emmen",52.7528456,6.8781327999999995,0591 725 152,http://www.fysikids.nl/,5,2,https://maps.google.com/?cid=9090511831466794989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJT-NlGxfmt0cRXq1glrE7O-o,SportCity Emmen,"Dordsestraat 19-25, 7811 LA Emmen",52.7776213,6.8991821,,https://www.sportcity.nl/emmen,4.1,123,https://maps.google.com/?cid=16878149662419234142&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gym|fitness_center|sports_activity_location|health|point_of_interest|establishment
ChIJWyNYxezut0cRGJmWBKLyW48,Fysiotherapie Klazienaveen,"Brugstraat 158, 7891 AV Klazienaveen",52.725885299999995,6.9858749,0591 312 429,http://www.fysiotherapie-klazienaveen.nl/,4.3,7,https://maps.google.com/?cid=10330116947979966744&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJHX0q-Hfvt0cRq5VKegqLA7c,Fysiotherapie Norbert Hemel,"Havenstraat 56b, 7887 BN Erica",52.713893000000006,6.9270608,0591 303 031,https://www.fysiotherapie-norberthemel.nl/,4.8,17,https://maps.google.com/?cid=13187537010988586411&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ09VJPAHlt0cR6CUu3c2LKXo,TOP-Therapieën,"Vaart Zuidzijde 1, 7833 AA Nieuw-Amsterdam",52.715834799999996,6.8505069999999995,0591 555 390,https://www.toptherapieen.nl/?y_source=1_MzA3NDU1My03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.7,19,https://maps.google.com/?cid=8802720662967690728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJKaXDIWznt0cRZkRojGf_8tE,Fysio Centrum Klijndijk,"Hoofdweg 43, 7871 TC Klijndijk",52.8320528,6.8549139,0593 524 059,http://www.fysiocentrumklijndijk.nl/,5,1,https://maps.google.com/?cid=15128434918493275238&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJi3UUK1Xlt0cRhEhdfxMFldE,Fysiotherapie Boerland Veenoord Nieuw Amsterdam,"Industrieweg 11, 7844 NV Veenoord",52.7173309,6.847616599999999,06 44000063,http://www.fysiotherapieboerland.nl/,4.9,39,https://maps.google.com/?cid=15101982506756163716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJiZRdjujut0cRjM7hGsgp02A,Praktijk voor Fysiotherapie Rien van Manen,"Kruizemunt 3, 7892 AE Klazienaveen",52.7303644,6.9754784,0591 820 231,,5,1,https://maps.google.com/?cid=6976966187148234380&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJyUg64-Tlt0cRSY0waxgALAY,Fysiotherapie Van der Meij,"Torenvalk 77, 7827 HN Emmen",52.752061499999996,6.893303899999999,06 44366528,,,,https://maps.google.com/?cid=444730568080395593&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
ChIJIWauXYnnt0cRYLQfNyXOLR0,Balanza | Diëtist Emmen Stationsplein,"bij Pelflex Fysiotherapie, Stationsplein 7, 7811 GW Emmen",52.7907308,6.8980523,085 760 4277,http://www.dietistbalanza.nl/,,,https://maps.google.com/?cid=2102563260285826144&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,consultant|health|point_of_interest|service|establishment
ChIJK1MpycPht0cRIk7Lxqc9vmY,Fysiotherapie Aalden/Zweeloo,"Weersmaten 2, 7854 TR Aalden",52.7947317,6.7170339,0591 371 646,https://www.fysiotherapieaaldenzweeloo.nl/?y_source=1_MjI4NzY5Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,5,1,https://maps.google.com/?cid=7403422628247719458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJjTiMizjjt0cRsNdfjokKCRI,Fysiotherapie Dalen PMC,"Hoofdstraat 33, 7751 GA Dalen",52.6967469,6.7555138,0524 552 315,http://www.pmcdalen.nl/fysiotherapie_cms.php,4.5,2,https://maps.google.com/?cid=1299581553388541872&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJ84KWxZPut0cRgJZEMJx8Th4,Fysix Fysiotherapie,"Evenaar 16, 7891 CE Klazienaveen",52.7260542,6.9869778,06 54224719,https://fysixfysio.nl/,4.3,6,https://maps.google.com/?cid=2183819879587812992&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,medical_clinic|health|point_of_interest|establishment
ChIJJat8Cab6t0cRg_KZiZ1IJiU,Fysiotherapie Hoff,"Europaweg 76-A, 7761 AJ Schoonebeek",52.659700699999995,6.8919651,0524 745 256,http://www.fysiotherapiehoff.nl/,5,12,https://maps.google.com/?cid=2676906869973971587&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJlQtc8Ablt0cRYDY4RDCC01Y,Maatschap Fysio Vitaal,"Vaart Zuidzijde 29, 7833 AB Nieuw-Amsterdam",52.7154842,6.8548091,0591 552 347,https://www.fysio-vitaal.nl/,5,5,https://maps.google.com/?cid=6256487451162326624&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJkWP1Uq3mt0cRVr6CztXJcr8,Praktijk Soepel,"Leemkuilenweg 6C, 7872 PZ Valthe",52.8459109,6.8950021999999995,0591 790 032,http://www.praktijksoepel.nl/,5,1,https://maps.google.com/?cid=13795310528719142486&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|medical_clinic|health|point_of_interest|establishment
ChIJDWa59Ojut0cR65tvkEn2uzg,Fysiotherapie Zwartemeer,"Koriander 13F, 7892 AA Klazienaveen",52.730593,6.9759405,0591 670 094,https://www.fysiotherapiezwartemeer.nl/contact,5,2,https://maps.google.com/?cid=4088131882585136107&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,physiotherapist|health|point_of_interest|establishment
